user_id,signup_timestamp,source,device_type,country
4851434,07-03-2024,ads,desktop,Canada
3519019,14-01-2024,organic,mobile,Canada
4806975,21-03-2024,organic,mobile,India
3687861,12-02-2024,ads,mobile,India
3713297,28-03-2024,organic,mobile,India
1995408,19-01-2024,ads,mobile,USA
1963789,13-01-2024,ads,desktop,India
4356345,13-02-2024,organic,mobile,USA
2672986,16-01-2024,ads,mobile,India
1026062,23-02-2024,organic,desktop,India
1652840,30-05-2024,email,desktop,India
4614593,31-01-2024,organic,mobile,India
3918900,24-01-2024,organic,mobile,India
4907113,07-02-2024,organic,mobile,USA
2277747,28-01-2024,organic,desktop,USA
3559273,09-02-2024,referral,mobile,India
4160197,16-02-2024,email,mobile,India
4798557,11-02-2024,organic,mobile,India
3841826,05-01-2024,ads,mobile,India
4900800,21-01-2024,ads,mobile,Canada
2788420,29-02-2024,ads,mobile,India
4623433,07-02-2024,organic,mobile,India
2752021,01-01-2024,ads,desktop,Canada
4811250,17-02-2024,organic,mobile,USA
1775585,12-01-2024,organic,desktop,India
2646635,14-01-2024,ads,tablet,Canada
4760024,08-02-2024,ads,desktop,USA
3037768,02-01-2024,organic,mobile,India
2913250,15-01-2024,organic,mobile,India
2654221,07-03-2024,ads,desktop,India
3377408,10-01-2024,organic,mobile,USA
1395928,07-01-2024,organic,mobile,USA
1477339,29-03-2024,organic,desktop,India
3251324,06-03-2024,ads,mobile,USA
1321876,07-03-2024,ads,desktop,India
4356365,18-01-2024,organic,desktop,UK
2970517,08-01-2024,organic,mobile,Australia
4302148,14-03-2024,email,mobile,India
2337064,12-01-2024,referral,mobile,USA
3542472,03-03-2024,organic,mobile,UK
4019900,16-01-2024,email,mobile,USA
4007591,25-04-2024,organic,mobile,Canada
3116052,06-02-2024,referral,mobile,USA
3483011,17-05-2024,organic,mobile,Germany
4149333,16-02-2024,social,mobile,India
2017495,06-01-2024,organic,mobile,Germany
1004117,01-02-2024,social,mobile,USA
2333433,15-04-2024,organic,mobile,Canada
1880811,17-02-2024,referral,mobile,Germany
2286642,06-01-2024,organic,tablet,India
2348992,13-03-2024,organic,mobile,Canada
1805652,15-02-2024,ads,mobile,India
4095252,19-04-2024,organic,desktop,USA
3956877,05-03-2024,ads,mobile,Canada
3462072,19-01-2024,referral,mobile,India
3058866,15-01-2024,organic,tablet,India
4284176,02-01-2024,organic,mobile,Canada
4127961,29-01-2024,ads,mobile,India
4242368,18-02-2024,organic,mobile,India
3384578,02-04-2024,referral,mobile,USA
1540624,02-02-2024,email,mobile,India
4061920,17-01-2024,organic,tablet,India
1467251,26-01-2024,organic,mobile,India
4185288,03-02-2024,ads,mobile,Canada
2398029,18-01-2024,email,desktop,Canada
3742882,13-01-2024,ads,mobile,USA
2108170,04-01-2024,ads,mobile,India
3099336,25-01-2024,organic,desktop,India
4412600,15-01-2024,ads,mobile,Germany
2248661,14-01-2024,organic,mobile,UK
1721799,29-02-2024,ads,desktop,Canada
4101339,09-01-2024,organic,mobile,USA
1358131,24-01-2024,email,desktop,India
2938089,28-01-2024,referral,tablet,USA
2436496,22-02-2024,organic,mobile,USA
4122207,25-01-2024,organic,desktop,India
2152606,29-03-2024,organic,mobile,Canada
1607183,09-03-2024,social,desktop,Canada
4736994,13-02-2024,social,mobile,India
2797903,24-01-2024,organic,mobile,India
1216578,14-05-2024,organic,mobile,USA
4794658,08-02-2024,email,mobile,India
3301642,15-01-2024,referral,mobile,Canada
3661895,05-01-2024,referral,mobile,UK
2888085,12-02-2024,social,mobile,USA
3246467,08-04-2024,organic,mobile,India
3228312,13-01-2024,referral,desktop,UK
2657916,16-02-2024,email,tablet,India
2989538,18-02-2024,email,mobile,Canada
4125405,14-01-2024,ads,mobile,India
4186560,19-03-2024,organic,mobile,India
2439751,01-05-2024,social,mobile,India
2839765,31-01-2024,organic,desktop,India
3100865,06-01-2024,ads,tablet,India
2857827,08-01-2024,email,mobile,India
2888812,23-02-2024,organic,mobile,USA
4209767,31-01-2024,ads,mobile,India
1831978,23-02-2024,organic,desktop,India
4101325,04-01-2024,ads,mobile,USA
1009793,20-04-2024,organic,desktop,Canada
1364909,07-01-2024,organic,tablet,India
4631295,12-01-2024,ads,mobile,Canada
1260919,17-01-2024,ads,mobile,UK
3838192,25-06-2024,email,mobile,UK
4192825,25-01-2024,ads,mobile,India
1060949,28-06-2024,ads,mobile,USA
3547859,07-03-2024,organic,mobile,India
1844691,04-01-2024,organic,tablet,UK
4129144,12-01-2024,organic,mobile,USA
2527990,02-01-2024,ads,mobile,Canada
2678254,26-03-2024,ads,mobile,USA
3046730,12-02-2024,ads,mobile,India
3558484,02-02-2024,organic,tablet,Australia
3916934,15-01-2024,organic,desktop,India
1838571,16-02-2024,organic,mobile,India
3085845,02-02-2024,ads,desktop,Canada
2897147,06-01-2024,ads,desktop,USA
4094406,03-07-2024,organic,mobile,Australia
1646725,03-01-2024,ads,mobile,India
4470619,26-01-2024,email,mobile,India
4801875,22-01-2024,ads,mobile,India
2892447,09-05-2024,email,mobile,India
3777780,27-01-2024,organic,mobile,India
4128523,20-04-2024,ads,mobile,UK
2123280,03-02-2024,organic,desktop,USA
4509528,17-01-2024,organic,desktop,USA
2990062,13-01-2024,organic,mobile,Canada
2334538,13-02-2024,ads,mobile,India
4996535,20-01-2024,referral,desktop,India
3846771,10-01-2024,organic,mobile,India
4336143,10-01-2024,ads,desktop,Canada
1437376,30-01-2024,ads,mobile,Germany
2090745,11-03-2024,social,desktop,UK
3284083,03-01-2024,organic,mobile,India
3355187,25-01-2024,ads,tablet,India
3430154,02-05-2024,email,desktop,USA
1714598,04-03-2024,referral,mobile,India
4407648,24-02-2024,referral,tablet,India
3896199,23-02-2024,organic,mobile,India
3855733,26-01-2024,email,mobile,Germany
4209630,30-01-2024,organic,mobile,India
4803887,28-01-2024,ads,mobile,Germany
4501030,06-05-2024,ads,desktop,India
4566168,07-03-2024,organic,desktop,Australia
1193682,29-03-2024,organic,mobile,USA
3197728,26-01-2024,organic,mobile,India
1110551,23-01-2024,organic,desktop,UK
2742688,21-02-2024,ads,mobile,India
3138737,21-01-2024,ads,mobile,USA
4004003,07-01-2024,organic,mobile,Canada
2597228,09-01-2024,organic,desktop,India
3984062,31-03-2024,referral,desktop,Canada
2790021,06-01-2024,organic,desktop,India
4153562,03-01-2024,ads,mobile,Germany
4378379,02-02-2024,referral,mobile,USA
3135031,08-01-2024,referral,desktop,UK
4911800,01-03-2024,ads,mobile,India
4088310,04-08-2024,ads,desktop,Canada
2289253,30-01-2024,ads,mobile,USA
3508977,05-01-2024,organic,mobile,India
2256087,09-01-2024,organic,mobile,USA
3010627,11-01-2024,referral,mobile,India
1294486,01-01-2024,email,mobile,USA
4144782,13-02-2024,ads,mobile,India
3583452,08-02-2024,organic,mobile,India
3403067,16-01-2024,ads,desktop,India
2523137,13-01-2024,organic,tablet,India
2949945,27-02-2024,referral,tablet,India
3988982,03-05-2024,referral,desktop,India
4356196,03-05-2024,ads,desktop,Canada
4472053,11-04-2024,referral,desktop,India
1602999,22-04-2024,organic,mobile,India
3103214,16-01-2024,referral,mobile,India
4658684,17-02-2024,ads,mobile,India
2172340,23-06-2024,email,mobile,India
2766905,19-01-2024,ads,mobile,Australia
2136011,20-05-2024,ads,tablet,India
3191899,06-01-2024,organic,desktop,Canada
3532491,09-02-2024,organic,mobile,India
3762495,19-01-2024,organic,mobile,India
4354573,19-01-2024,organic,mobile,India
4064640,01-01-2024,ads,mobile,India
1386383,19-01-2024,organic,mobile,USA
2150104,11-02-2024,ads,desktop,India
4829685,21-01-2024,organic,desktop,Canada
1530214,02-01-2024,referral,mobile,India
1506046,17-03-2024,ads,mobile,India
2935032,06-07-2024,organic,mobile,India
4564358,08-04-2024,organic,mobile,India
3564066,11-01-2024,ads,desktop,India
2953873,25-01-2024,organic,mobile,USA
2798786,27-02-2024,organic,mobile,India
1289295,04-01-2024,ads,mobile,India
2423610,01-05-2024,referral,desktop,USA
3740348,25-01-2024,ads,desktop,Canada
4766889,18-02-2024,ads,mobile,Germany
2760429,07-01-2024,organic,mobile,India
3756474,18-01-2024,ads,desktop,India
2365531,12-02-2024,ads,tablet,India
1617709,16-03-2024,referral,mobile,USA
2836158,25-05-2024,social,mobile,India
1843700,01-01-2024,organic,mobile,India
4953784,10-02-2024,social,desktop,Canada
1923575,18-06-2024,social,mobile,USA
3858946,17-03-2024,organic,mobile,India
3491750,01-07-2024,organic,mobile,India
4620267,22-02-2024,ads,desktop,UK
2263599,08-02-2024,social,mobile,India
3458471,13-01-2024,ads,mobile,USA
1957205,27-02-2024,organic,mobile,USA
1118168,28-03-2024,ads,desktop,Canada
1135096,28-01-2024,ads,mobile,UK
1601658,29-07-2024,referral,desktop,Canada
4764978,09-01-2024,organic,mobile,USA
2863287,18-01-2024,referral,mobile,USA
1058573,04-02-2024,ads,mobile,India
4964562,07-01-2024,ads,desktop,India
1679697,10-02-2024,organic,mobile,India
3560867,07-01-2024,ads,mobile,Germany
4411311,16-01-2024,ads,tablet,India
4046853,17-01-2024,email,mobile,UK
4999720,15-02-2024,ads,tablet,Canada
1214820,03-02-2024,organic,mobile,Australia
3470054,09-01-2024,organic,mobile,USA
4070143,10-06-2024,ads,mobile,UK
3328708,05-01-2024,ads,mobile,USA
3808545,21-01-2024,ads,tablet,Canada
1232336,07-06-2024,organic,tablet,India
3001059,15-01-2024,organic,tablet,India
1301001,23-01-2024,email,mobile,India
3593724,27-01-2024,referral,mobile,India
1594474,09-01-2024,organic,desktop,India
3023617,06-04-2024,ads,desktop,India
1220782,09-04-2024,email,desktop,Australia
2583864,10-04-2024,ads,tablet,Canada
1713241,18-01-2024,organic,mobile,India
1802364,25-01-2024,organic,mobile,India
3518861,31-01-2024,email,mobile,India
3317120,13-01-2024,organic,mobile,India
4935853,15-04-2024,organic,mobile,Germany
3561859,07-01-2024,ads,mobile,Canada
3171042,04-01-2024,email,mobile,India
4841975,03-01-2024,organic,mobile,Canada
3266647,03-01-2024,email,mobile,Canada
2637166,12-03-2024,ads,desktop,Germany
2890215,15-01-2024,organic,mobile,India
3331949,10-02-2024,organic,desktop,India
4281809,22-01-2024,referral,mobile,India
4000352,28-02-2024,ads,desktop,Germany
4106688,11-02-2024,ads,mobile,India
1811754,07-01-2024,ads,mobile,India
3698678,20-01-2024,organic,tablet,USA
1393099,17-01-2024,ads,mobile,India
4160428,07-07-2024,organic,desktop,Canada
3564357,09-01-2024,email,mobile,Germany
3954127,22-03-2024,organic,mobile,USA
2385033,31-01-2024,ads,mobile,USA
3125301,26-01-2024,email,desktop,USA
1223730,15-04-2024,email,desktop,USA
4887058,03-02-2024,organic,mobile,India
4148803,10-01-2024,organic,mobile,UK
3898903,24-01-2024,organic,desktop,USA
3172698,30-01-2024,organic,mobile,USA
2034865,04-01-2024,social,desktop,USA
3085629,18-04-2024,ads,mobile,India
1341542,11-02-2024,organic,desktop,Canada
3282786,31-03-2024,organic,mobile,India
4825293,03-02-2024,ads,mobile,India
1057170,05-01-2024,organic,mobile,India
4449188,31-03-2024,organic,tablet,India
3678328,01-05-2024,ads,mobile,UK
1545098,20-01-2024,ads,desktop,USA
3102556,09-05-2024,ads,tablet,India
1159602,12-02-2024,organic,mobile,India
4058707,24-01-2024,ads,mobile,India
2602390,31-01-2024,social,mobile,UK
3770407,10-04-2024,organic,mobile,India
2285154,20-03-2024,organic,mobile,India
1039633,24-01-2024,referral,mobile,India
3413466,23-01-2024,email,desktop,India
4626142,18-07-2024,email,mobile,UK
2611401,27-02-2024,organic,mobile,Canada
1816777,06-02-2024,ads,mobile,Germany
3129141,04-05-2024,organic,desktop,Australia
1750203,04-01-2024,organic,desktop,India
4397916,14-03-2024,organic,tablet,USA
4265406,29-02-2024,organic,desktop,India
4382551,27-01-2024,organic,tablet,USA
2169113,02-03-2024,organic,mobile,India
4837429,17-03-2024,ads,mobile,India
2880837,09-01-2024,referral,mobile,Australia
3300636,02-01-2024,organic,mobile,USA
3189571,07-01-2024,ads,desktop,India
3068340,22-04-2024,organic,desktop,India
3153450,22-03-2024,social,tablet,India
4854941,14-02-2024,organic,desktop,India
2727911,04-01-2024,organic,desktop,UK
1167764,02-03-2024,ads,mobile,USA
2319867,26-01-2024,ads,mobile,Canada
3266202,01-01-2024,email,mobile,USA
2968314,11-01-2024,organic,mobile,USA
1818928,24-01-2024,organic,mobile,Australia
3707433,11-01-2024,ads,mobile,UK
2009636,04-06-2024,referral,mobile,India
2292497,31-01-2024,social,mobile,Germany
3612553,09-01-2024,ads,mobile,India
4451068,19-01-2024,email,mobile,India
2625517,19-01-2024,referral,desktop,India
2048929,29-02-2024,organic,mobile,India
3688662,27-02-2024,organic,mobile,UK
2222751,18-05-2024,organic,mobile,USA
4661653,04-01-2024,organic,desktop,India
2800549,11-01-2024,organic,tablet,India
1554124,19-01-2024,ads,mobile,UK
3182830,04-02-2024,ads,mobile,India
3756178,01-03-2024,organic,desktop,USA
3496804,07-01-2024,email,mobile,USA
3875308,27-05-2024,referral,desktop,USA
1007783,30-04-2024,organic,desktop,India
2871197,22-01-2024,organic,mobile,India
2756403,15-01-2024,organic,mobile,Canada
2089777,21-02-2024,organic,mobile,India
3107032,16-01-2024,ads,mobile,USA
3707252,30-01-2024,ads,mobile,India
1827110,24-03-2024,organic,desktop,Australia
1851748,28-01-2024,referral,desktop,Canada
3755226,04-01-2024,ads,desktop,India
4736010,11-02-2024,organic,mobile,USA
3907786,09-02-2024,organic,mobile,India
1424454,24-02-2024,organic,mobile,India
1236860,12-03-2024,organic,mobile,India
3597743,11-01-2024,ads,mobile,India
4009575,08-02-2024,organic,desktop,India
1459271,06-01-2024,organic,tablet,India
3371968,26-05-2024,organic,mobile,Canada
4324702,21-04-2024,organic,tablet,India
4109475,27-01-2024,organic,mobile,USA
2270870,04-03-2024,ads,mobile,Canada
2886981,25-02-2024,ads,mobile,India
3027990,16-03-2024,ads,desktop,USA
3313340,10-01-2024,organic,mobile,USA
4576632,10-01-2024,ads,tablet,India
3143316,31-01-2024,email,mobile,Canada
3956559,18-04-2024,organic,mobile,USA
2892947,24-01-2024,ads,mobile,Australia
3765198,27-01-2024,organic,desktop,USA
2255992,01-03-2024,organic,mobile,India
3194263,08-02-2024,referral,mobile,India
2692717,11-02-2024,organic,mobile,UK
1704512,11-03-2024,organic,desktop,USA
1401927,04-02-2024,ads,mobile,UK
4248875,08-01-2024,ads,mobile,Canada
1996453,08-01-2024,referral,desktop,India
1716737,08-02-2024,organic,desktop,Canada
1615665,06-02-2024,organic,desktop,India
3233275,21-02-2024,organic,desktop,UK
2254912,04-01-2024,ads,mobile,India
3490807,15-01-2024,organic,mobile,India
3695439,16-01-2024,ads,mobile,India
3222370,28-01-2024,organic,mobile,India
3021462,08-01-2024,organic,desktop,Germany
4781315,20-01-2024,organic,desktop,India
2021447,17-03-2024,organic,mobile,India
4844021,05-01-2024,organic,desktop,India
3019411,11-01-2024,ads,mobile,UK
3172496,27-03-2024,organic,mobile,India
3213771,15-02-2024,organic,tablet,India
1539098,23-02-2024,ads,mobile,India
4482004,25-02-2024,organic,desktop,Germany
3618004,09-03-2024,ads,tablet,India
1210415,07-01-2024,referral,mobile,India
3231887,15-01-2024,organic,mobile,UK
1258473,17-02-2024,social,desktop,USA
3780869,03-01-2024,organic,desktop,UK
1630658,04-01-2024,organic,mobile,India
1240695,21-01-2024,organic,desktop,India
1598922,15-01-2024,ads,mobile,Germany
1918814,02-01-2024,organic,mobile,Germany
2158279,04-01-2024,referral,tablet,Canada
2672066,06-01-2024,ads,mobile,USA
1443770,16-03-2024,ads,mobile,UK
1464767,20-01-2024,organic,desktop,India
4700971,13-02-2024,ads,mobile,India
4658722,03-01-2024,ads,desktop,India
4905806,05-01-2024,ads,mobile,India
3578686,19-02-2024,referral,mobile,India
3802146,03-01-2024,email,mobile,Germany
4344250,22-01-2024,organic,mobile,USA
1318181,24-05-2024,organic,mobile,Germany
3423075,10-01-2024,ads,mobile,USA
2992359,12-01-2024,organic,mobile,India
1543761,12-01-2024,organic,mobile,Australia
4260878,23-01-2024,referral,desktop,Germany
2219883,16-01-2024,organic,desktop,Germany
3537163,01-01-2024,organic,mobile,India
1037652,15-04-2024,organic,mobile,Canada
4962457,03-01-2024,organic,mobile,UK
3594259,10-02-2024,referral,desktop,India
4266470,06-01-2024,organic,mobile,India
4991561,09-06-2024,ads,mobile,Germany
4333422,28-06-2024,organic,tablet,India
4977457,25-01-2024,organic,mobile,India
1918118,12-01-2024,organic,tablet,USA
4508000,03-02-2024,organic,mobile,Germany
2717364,10-02-2024,referral,mobile,India
2722030,03-01-2024,email,tablet,USA
3630064,02-01-2024,ads,mobile,India
3049230,24-01-2024,social,mobile,India
3105709,16-04-2024,organic,mobile,USA
4385264,02-04-2024,ads,desktop,India
4228396,03-01-2024,ads,desktop,India
1419410,30-01-2024,organic,desktop,India
3798216,29-01-2024,ads,mobile,Canada
1288725,31-05-2024,ads,mobile,UK
1421741,07-01-2024,organic,mobile,Australia
4410434,30-01-2024,ads,mobile,India
3723663,14-01-2024,social,mobile,India
3515782,21-01-2024,organic,tablet,Canada
3507199,12-04-2024,email,mobile,USA
4492204,25-02-2024,organic,desktop,USA
4103758,12-01-2024,email,tablet,India
1384210,11-03-2024,ads,desktop,Germany
2008089,30-01-2024,email,mobile,India
3490209,30-01-2024,organic,mobile,India
3589146,19-01-2024,organic,mobile,Australia
3402112,28-02-2024,email,mobile,UK
4322431,11-02-2024,ads,mobile,India
2001586,01-04-2024,ads,mobile,India
1394617,14-03-2024,ads,mobile,India
2381253,09-01-2024,email,mobile,UK
4157039,24-01-2024,organic,mobile,Australia
4492096,12-01-2024,ads,desktop,India
3395620,29-02-2024,organic,mobile,India
1057089,03-01-2024,organic,desktop,India
2150634,03-03-2024,email,desktop,UK
4299121,06-03-2024,referral,mobile,India
2032734,07-01-2024,organic,mobile,India
1529235,15-01-2024,organic,mobile,India
4671877,31-03-2024,referral,desktop,USA
1052582,06-01-2024,referral,mobile,India
4808520,15-04-2024,organic,mobile,India
1668780,05-01-2024,organic,mobile,India
3264541,01-01-2024,organic,mobile,USA
1553105,22-01-2024,email,desktop,India
1720846,17-01-2024,organic,tablet,India
4664637,01-01-2024,ads,desktop,India
1562829,24-01-2024,organic,desktop,Australia
2218793,04-01-2024,ads,desktop,Germany
3218332,28-01-2024,organic,desktop,USA
2903459,05-01-2024,ads,mobile,USA
4404110,15-03-2024,organic,mobile,India
2270655,28-02-2024,email,tablet,India
4409744,30-01-2024,organic,mobile,UK
4214879,09-01-2024,organic,tablet,India
4232880,03-04-2024,email,desktop,USA
3327535,08-03-2024,ads,mobile,USA
4916522,20-01-2024,organic,tablet,India
3056972,25-01-2024,social,mobile,USA
1796101,07-01-2024,organic,tablet,UK
1790406,05-01-2024,organic,mobile,India
3140023,24-01-2024,organic,mobile,Australia
2651664,12-02-2024,ads,mobile,USA
4944307,25-01-2024,email,mobile,India
1612423,11-01-2024,organic,mobile,USA
2978439,20-02-2024,email,tablet,India
1478617,22-02-2024,email,mobile,USA
3575228,16-02-2024,ads,mobile,India
1997962,07-03-2024,organic,mobile,Australia
2346023,20-01-2024,organic,desktop,India
4200187,21-01-2024,email,desktop,India
3077966,23-01-2024,ads,mobile,Canada
1311209,11-05-2024,ads,desktop,USA
1741046,20-05-2024,ads,mobile,UK
1033569,04-02-2024,organic,mobile,India
1843186,08-02-2024,ads,mobile,USA
2986057,27-01-2024,referral,mobile,USA
2003867,20-03-2024,ads,mobile,Germany
2857992,18-02-2024,email,mobile,Canada
1496761,10-02-2024,ads,mobile,India
2322705,30-03-2024,ads,mobile,India
4672057,05-02-2024,email,mobile,India
2958137,19-01-2024,social,mobile,Germany
1899248,03-01-2024,ads,mobile,India
4178774,27-03-2024,social,mobile,UK
1068921,04-01-2024,organic,mobile,USA
4595103,09-01-2024,organic,tablet,Australia
4444133,25-01-2024,ads,desktop,USA
4781547,31-03-2024,referral,desktop,India
1911601,02-03-2024,ads,mobile,India
4239113,25-01-2024,ads,mobile,India
1493986,14-02-2024,ads,mobile,USA
3887105,27-02-2024,ads,mobile,Germany
4167706,22-01-2024,social,mobile,India
4820657,10-04-2024,ads,mobile,Australia
3731936,26-01-2024,organic,mobile,USA
2571203,23-04-2024,organic,mobile,Canada
2972112,07-02-2024,ads,mobile,UK
2242486,02-02-2024,organic,desktop,India
3721829,11-02-2024,organic,mobile,USA
2752774,22-02-2024,ads,mobile,India
2101843,01-01-2024,organic,mobile,Germany
1535059,01-01-2024,referral,desktop,India
4461664,27-01-2024,organic,desktop,India
3576950,05-02-2024,email,mobile,India
1988690,04-02-2024,ads,desktop,UK
2353269,28-01-2024,organic,mobile,USA
3437409,16-02-2024,ads,mobile,India
3115868,17-02-2024,referral,mobile,India
4185343,15-02-2024,ads,tablet,Canada
3742616,22-04-2024,organic,mobile,India
1909688,03-01-2024,email,mobile,India
2514054,06-01-2024,organic,desktop,USA
1176821,08-03-2024,ads,mobile,USA
3605995,13-06-2024,organic,desktop,India
4056254,08-05-2024,organic,mobile,India
3639576,15-04-2024,organic,mobile,India
4084725,25-02-2024,organic,desktop,Australia
2711603,25-01-2024,organic,desktop,Germany
2717420,10-01-2024,ads,mobile,India
3240989,01-03-2024,ads,mobile,India
3837053,24-05-2024,organic,desktop,India
1201585,03-01-2024,ads,mobile,India
4734220,20-02-2024,ads,tablet,India
3607000,26-02-2024,email,desktop,USA
1940776,22-03-2024,ads,tablet,India
2295964,23-02-2024,organic,mobile,Australia
1463270,04-05-2024,ads,tablet,India
1608485,31-01-2024,ads,desktop,India
1124002,07-01-2024,referral,desktop,USA
4051195,03-01-2024,organic,mobile,India
2036565,28-04-2024,organic,mobile,India
1557693,04-02-2024,ads,desktop,India
4705396,04-02-2024,ads,mobile,India
3256186,09-03-2024,ads,mobile,India
4661755,24-04-2024,organic,mobile,India
3789284,26-02-2024,organic,mobile,India
1542749,01-03-2024,referral,desktop,India
4101883,01-01-2024,organic,mobile,USA
4117952,09-02-2024,organic,mobile,India
3093044,23-01-2024,organic,mobile,India
3176429,07-03-2024,organic,desktop,India
1545735,06-03-2024,referral,mobile,Canada
2007478,28-02-2024,organic,mobile,India
1686541,24-01-2024,organic,mobile,India
1349785,05-01-2024,email,desktop,UK
3099171,16-02-2024,organic,desktop,India
4901851,22-04-2024,referral,mobile,India
3030107,30-03-2024,referral,mobile,India
3842946,15-01-2024,organic,mobile,UK
2059202,11-01-2024,organic,desktop,India
1005831,06-02-2024,ads,mobile,Australia
3333423,04-01-2024,organic,tablet,USA
2097880,17-04-2024,ads,mobile,UK
1249701,09-01-2024,organic,mobile,USA
3429890,04-01-2024,organic,mobile,India
1268624,02-05-2024,ads,mobile,USA
4073999,10-01-2024,email,desktop,India
1829585,01-02-2024,email,mobile,Australia
1987707,19-01-2024,organic,desktop,India
1771267,12-01-2024,referral,mobile,India
2102089,25-01-2024,ads,mobile,India
1225431,26-02-2024,referral,desktop,USA
4261212,19-01-2024,organic,desktop,India
2141313,01-01-2024,referral,mobile,UK
3211193,19-01-2024,organic,tablet,India
2668443,16-01-2024,organic,mobile,India
4805204,20-03-2024,ads,desktop,India
3095127,29-02-2024,organic,mobile,USA
4421384,20-03-2024,organic,mobile,UK
2286649,06-02-2024,ads,tablet,India
1988111,27-01-2024,organic,mobile,India
3799289,06-02-2024,referral,mobile,India
1245367,06-01-2024,organic,mobile,USA
2392167,25-02-2024,organic,mobile,India
3058336,10-01-2024,ads,mobile,USA
4461250,05-01-2024,organic,mobile,Australia
3603870,22-04-2024,organic,mobile,India
1566417,05-01-2024,ads,mobile,India
2761734,22-03-2024,organic,desktop,Australia
2492946,25-01-2024,email,tablet,UK
3498337,13-03-2024,organic,desktop,USA
1114911,04-03-2024,organic,mobile,Australia
3253635,08-01-2024,ads,mobile,Germany
3565201,23-02-2024,ads,desktop,India
1222158,01-01-2024,ads,desktop,India
3646254,13-04-2024,ads,mobile,Germany
1066874,22-01-2024,organic,tablet,USA
3416790,24-01-2024,ads,mobile,India
4219465,02-01-2024,ads,mobile,India
4750748,22-01-2024,organic,mobile,India
2323027,12-01-2024,email,mobile,USA
3113142,14-01-2024,organic,mobile,India
3555886,14-01-2024,organic,mobile,Canada
1650148,01-01-2024,email,mobile,Canada
2155469,27-01-2024,ads,mobile,India
3393692,07-02-2024,organic,mobile,USA
1521857,02-04-2024,organic,mobile,USA
2292473,06-01-2024,organic,desktop,UK
4359753,18-03-2024,organic,mobile,India
2228537,08-01-2024,email,mobile,Canada
1100970,05-02-2024,organic,mobile,India
2509927,27-03-2024,organic,desktop,USA
3332369,01-02-2024,organic,mobile,India
1929012,04-04-2024,email,mobile,Australia
3043468,13-02-2024,organic,desktop,India
2892019,14-01-2024,social,mobile,USA
3398037,13-02-2024,ads,mobile,India
1888962,09-06-2024,organic,mobile,UK
1291986,14-01-2024,email,mobile,India
4274897,07-06-2024,organic,desktop,India
2795073,05-02-2024,ads,mobile,India
4375196,11-03-2024,organic,mobile,UK
2228691,10-01-2024,organic,tablet,India
1029863,25-05-2024,ads,mobile,India
4374601,17-01-2024,ads,mobile,India
1579382,18-02-2024,organic,mobile,India
3860259,04-03-2024,organic,mobile,Canada
2258930,09-04-2024,ads,desktop,India
3708565,16-02-2024,organic,desktop,Canada
3245897,09-01-2024,referral,mobile,Australia
1268594,24-02-2024,ads,mobile,USA
4434312,20-01-2024,organic,desktop,India
2863770,17-03-2024,email,mobile,Canada
1162307,01-02-2024,email,mobile,India
1738269,28-01-2024,organic,mobile,Canada
2342091,31-01-2024,email,desktop,UK
3160819,06-02-2024,organic,mobile,USA
4308286,12-01-2024,ads,mobile,USA
4506902,12-04-2024,ads,mobile,India
4063253,26-01-2024,organic,mobile,India
2289044,03-03-2024,ads,mobile,India
1893704,23-02-2024,email,tablet,Australia
1370338,08-01-2024,ads,mobile,India
1372345,12-03-2024,organic,mobile,India
3998758,04-01-2024,organic,desktop,USA
1232533,16-01-2024,email,mobile,India
4780070,15-03-2024,organic,mobile,USA
1619874,04-02-2024,organic,mobile,India
2404502,04-01-2024,ads,mobile,India
2495818,23-01-2024,organic,mobile,UK
4816831,01-02-2024,organic,tablet,UK
1115931,04-02-2024,ads,mobile,India
2054478,25-01-2024,referral,desktop,UK
4470842,01-02-2024,organic,mobile,Canada
4985837,04-04-2024,organic,tablet,USA
2835941,15-05-2024,ads,desktop,Canada
1043589,15-06-2024,ads,mobile,USA
2773657,13-01-2024,ads,mobile,India
3078933,26-03-2024,organic,mobile,India
3383508,22-01-2024,organic,desktop,India
1040249,13-02-2024,ads,mobile,India
2685814,17-01-2024,organic,mobile,India
4023503,13-01-2024,referral,mobile,India
1453242,16-01-2024,organic,mobile,UK
2946779,03-02-2024,organic,mobile,India
4597984,15-01-2024,email,mobile,USA
4728936,12-02-2024,organic,desktop,UK
4305083,15-03-2024,organic,mobile,UK
2366054,05-02-2024,ads,tablet,Germany
4595024,30-06-2024,social,desktop,India
3941098,16-07-2024,ads,mobile,USA
2500043,27-01-2024,email,mobile,India
4247333,18-01-2024,organic,mobile,India
2415486,11-06-2024,organic,desktop,India
1881303,27-03-2024,email,desktop,Germany
1401733,13-02-2024,referral,mobile,USA
4282094,13-01-2024,organic,mobile,UK
3694985,05-04-2024,organic,mobile,India
2514497,11-01-2024,ads,mobile,Germany
3083645,04-03-2024,organic,mobile,USA
3994778,03-06-2024,ads,mobile,UK
3258299,12-02-2024,ads,mobile,India
2255093,10-01-2024,ads,desktop,USA
4896575,01-01-2024,referral,desktop,Australia
3695868,28-03-2024,organic,mobile,Germany
1443113,01-02-2024,organic,mobile,Canada
2695802,06-01-2024,ads,mobile,Canada
1314553,16-01-2024,ads,mobile,India
4395811,31-03-2024,social,mobile,USA
